lot_tag,addr_norm,adm_area,mun_district,metro_name,metro_dist,metro_minutes,addr_floor,total_floors,year_exp_w,реновация,ремонт,qty_rooms,is_qty_rooms_predicted,obj_square,start_price,start_price_m2,final_price,final_price_m2,delta_price,auct_date,investMSK_URL,lot_URL,platform_name,timestamp,building_page,Примечания
#ГП16880059,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,6,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.4,7717839,114508.0,9801655,114508.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613160,https://www.roseltorg.ru/procedure/COM02072000110,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880134,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,12,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.4,7945045,117879.01,9931306,117879.01,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613162,https://www.roseltorg.ru/procedure/COM02072000078,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880072,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,7,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.4,7755718,115070.0,9834250,115070.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613219,https://www.roseltorg.ru/procedure/COM02072000119,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879953,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,11,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.5,7918898,117317.01,9771920,117317.01,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612751,https://www.roseltorg.ru/procedure/COM30062000102,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880095,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,10,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.5,7880963,116755.01,10087633,116755.01,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613061,https://www.roseltorg.ru/procedure/COM02072000064,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16882128,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,8,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.5,7846673,116247.01,10749942,116247.01,,2020-11-12,https://investmoscow.ru/tenders/tendercard/?TenderId=17698861,https://www.roseltorg.ru/procedure/COM10092000078,ЕЭТП,1605139200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879960,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,14,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.6,8044603,119003.0,9717880,119003.0,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612664,https://www.roseltorg.ru/procedure/COM30062000167,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879940,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,9,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.6,7854714,116193.99,9739845,116193.99,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612705,https://www.roseltorg.ru/procedure/COM30062000094,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879928,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,6,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.7,7744474,114394.0,9804504,114394.0,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612665,https://www.roseltorg.ru/procedure/COM30062000082,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879925,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,12,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.7,7972487,117761.99,9742378,117761.99,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612656,https://www.roseltorg.ru/procedure/COM30062000150,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880065,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,13,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.8,8022299,118322.99,9931606,118322.99,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613038,https://www.roseltorg.ru/procedure/COM02072000085,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880050,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,5,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.8,7725471,113945.0,9950406,113945.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613076,https://www.roseltorg.ru/procedure/COM02072000103,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16882154,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,5,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,67.8,7719030,113850.0,10698575,113850.0,,2020-11-12,https://investmoscow.ru/tenders/tendercard/?TenderId=17699088,https://www.roseltorg.ru/procedure/COM10092000079,ЕЭТП,1605139200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880143,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,8,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.3,7881957,115402.01,10183487,115402.01,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613576,https://www.roseltorg.ru/procedure/COM02072000075,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880177,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,7,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.3,7843640,114841.0,10086921,114841.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613727,https://www.roseltorg.ru/procedure/COM02072000087,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880096,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,11,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.3,7996837,117084.0,10219957,117084.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613973,https://www.roseltorg.ru/procedure/COM02072000037,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880170,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,6,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.4,7809023,114167.0,10167348,114167.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613549,https://www.roseltorg.ru/procedure/COM02072000059,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879984,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,13,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.4,8077219,118088.0,9854207,118088.0,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612799,https://www.roseltorg.ru/procedure/COM30062000161,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880073,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,4,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.5,7751392,113159.01,10169825,113159.01,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613066,https://www.roseltorg.ru/procedure/COM02072000042,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880121,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,12,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,68.5,8050668,117528.0,10095538,117528.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613986,https://www.roseltorg.ru/procedure/COM02072000025,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16880162,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,6,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,69.1,7873254,113940.0,10093511,113940.0,,2020-09-15,https://investmoscow.ru/tenders/tendercard/?TenderId=17613447,https://www.roseltorg.ru/procedure/COM02072000052,ЕЭТП,1600128000,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879958,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,5,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,69.1,7842366,113493.0,9881380,113493.0,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612707,https://www.roseltorg.ru/procedure/COM30062000126,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879996,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,10,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,69.1,8027762,116176.01,10050757,116176.01,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612770,https://www.roseltorg.ru/procedure/COM30062000144,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879986,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,10,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,69.1,8027762,116176.01,10050757,116176.01,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612778,https://www.roseltorg.ru/procedure/COM30062000152,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
#ГП16879976,"г. Москва, аллея. Долгопрудная, д. 14, к. 3",Северо-Восточный, Северный,Долгопрудная,0.5,8.0,7,"от 11 до 14 этажей
",2018,новый дом,,3.0,0,69.2,7923331,114499.0,10046783,114499.0,,2020-09-08,https://investmoscow.ru/tenders/tendercard/?TenderId=17612758,https://www.roseltorg.ru/procedure/COM30062000135,ЕЭТП,1599523200,https://www.reformagkh.ru/myhouse/profile/view/9377359/,
